Wall time,Step,Value
1710885786.8769531,3870,387.5079040527344
1710885887.1093314,3873,389.353759765625
1710885925.406595,3876,387.3594665527344
1710886338.5624475,3898,380.8531799316406
1710886378.533608,3903,393.40350341796875
1710886428.5197413,3909,389.5755920410156
1710886464.2244039,3912,393.3079528808594
1710886500.9969852,3916,392.0376892089844
1710887011.7644792,3922,388.0075988769531
1710887041.2217848,3925,393.9473571777344
1710887066.4703386,3927,386.8603820800781
1710887140.5162153,3932,387.25311279296875
1710887164.2416356,3934,377.23492431640625
1710887205.7696834,3937,378.7942199707031
1710887429.094883,3954,391.3824157714844
1710887495.5540814,3958,398.68939208984375
1710887593.1439965,3966,385.1275939941406
1710887615.0412722,3967,394.3118591308594
1710887819.6567233,3976,394.75030517578125
1710887885.955482,3982,377.7189636230469
1710887909.9544554,3983,380.9859924316406
1710887922.2074544,3984,383.7576599121094
1710887950.1284132,3987,390.2259216308594
1710888036.3277283,3993,379.4903869628906
1710888109.859995,3998,389.4214172363281
1710888147.6333625,4001,380.1742858886719
1710888284.011058,4009,387.2861633300781
1710888337.661449,4013,388.8214111328125
1710888361.760842,4015,381.21435546875
1710888785.3167286,4024,397.71600341796875
1710888847.5993528,4029,387.4018249511719
1710888949.28575,4035,390.32208251953125
1710889043.6377819,4041,390.93829345703125
1710889128.7379174,4048,380.5719909667969
1710889493.778868,4066,388.14501953125
1710889509.4738958,4067,381.0961608886719
1710889621.674311,4074,395.5330810546875
1710889708.2455735,4082,389.8488464355469
1710889712.3378167,4083,390.4069519042969
1710889751.9912388,4085,392.5323791503906
1710889792.162272,4089,392.59136962890625
1710889872.974804,4093,392.3014831542969
1710889935.1907284,4098,408.0293273925781
1710890073.2754755,4110,385.80487060546875
1710890336.2319465,4116,389.4993591308594
1710890420.8640952,4122,405.1349792480469
1710890442.3048062,4125,397.0170593261719
1710890497.011599,4131,402.316162109375
1710890693.6779547,4143,396.8121337890625
1710890746.3897333,4147,390.3474426269531
1710890854.127297,4154,396.4786682128906
1710890897.5228353,4157,399.51416015625
1710891359.3653054,4168,397.5821533203125
1710891542.9834876,4178,397.26873779296875
1710891563.3046305,4179,394.03387451171875
1710891598.4737198,4182,398.4400329589844
1710891740.6744606,4193,408.79693603515625
1710891959.0776527,4208,391.23663330078125
1710891967.5265162,4209,393.3042907714844
1710892162.9561503,4217,391.62567138671875
1710892269.1352837,4222,403.49932861328125
1710892362.0494943,4228,432.2271423339844
1710892379.1324756,4230,392.1862487792969
1710892406.4321132,4231,400.2914123535156
1710892464.9036703,4237,397.372314453125
1710892645.2936776,4247,394.5995178222656
1710892683.633991,4250,404.5403137207031
1710892716.5075972,4252,394.1983947753906
1710892723.393423,4253,401.23748779296875
1710892737.7468271,4254,391.376953125
1710892994.8813858,4258,395.7344055175781
1710893163.577724,4268,404.39776611328125
1710893175.7573864,4269,407.7659606933594
1710893213.0716412,4271,399.7379455566406
1710893365.4097183,4281,391.5066223144531
1710893374.6867986,4282,406.2266845703125
1710893619.3604956,4299,395.0834655761719
1710894013.9509559,4306,406.3978576660156
1710894101.560683,4310,413.9340515136719
1710894254.6820617,4319,409.8824157714844
1710894333.1871898,4324,397.4455261230469
1710894416.0202794,4329,409.659912109375
1710894509.931069,4335,397.552490234375
1710894795.6472247,4344,408.48150634765625
1710894829.8695278,4348,417.1656494140625
1710894868.934114,4352,416.5611267089844
1710894976.9725673,4361,395.7768859863281
1710895065.2417276,4366,409.44403076171875
1710895154.2056909,4372,409.0892028808594
1710895281.5232582,4377,403.01654052734375
1710895333.2006872,4380,413.9576110839844
1710895347.6102157,4381,408.235595703125
1710895404.1490648,4388,407.9297790527344
1710895646.67121,4396,405.170166015625
1710895742.034854,4404,393.67205810546875
1710895817.4804904,4408,416.5107421875
1710895895.672674,4411,402.75787353515625
1710895964.4009078,4414,402.78277587890625
1710895967.7888691,4415,433.8276062011719
1710896088.2238727,4423,408.64874267578125
1710896132.2994895,4425,411.019287109375
1710896391.7981787,4436,422.3943786621094
1710896508.637426,4444,405.2843017578125
1710896563.775081,4450,411.51873779296875
1710896661.4486942,4455,413.1708679199219
1710896698.1527421,4459,406.0708923339844
1710896807.3741717,4467,412.2779541015625
1710897240.9576423,4490,408.10675048828125
1710897320.996453,4496,411.498779296875
1710897413.775746,4500,411.29132080078125
1710897640.8776047,4515,404.5639343261719
1710897720.5022,4521,432.374267578125
1710897752.0141943,4524,396.35601806640625
1710897958.3699684,4526,404.111572265625
1710898046.7549984,4533,411.0983581542969
1710898091.7682877,4536,408.9545593261719
1710898152.409784,4540,413.36151123046875
1710898181.976466,4544,411.6425476074219
1710898207.5618298,4545,413.11077880859375
1710898213.4693022,4546,410.17901611328125
1710898250.7202632,4548,408.7987060546875
1710898350.0436459,4554,403.3916320800781
1710898409.6585243,4561,405.798095703125
1710898437.5880022,4563,409.2905578613281
1710898482.689813,4565,407.3307800292969
1710898534.977497,4569,416.3861389160156
1710898566.6070004,4572,415.0888671875
1710898581.5875092,4573,408.2845764160156
1710898595.574245,4575,405.9158935546875
1710898819.6669254,4583,412.08184814453125
1710898904.3018377,4591,412.9951171875
1710898926.3592033,4593,405.9625244140625
1710899141.1263251,4607,407.50726318359375
1710899170.3310115,4610,408.6962890625
1710899200.9517856,4613,417.7312927246094
1710899363.1765513,4623,408.37237548828125
1710899545.892129,4627,409.7407531738281
1710899608.7532103,4630,407.59613037109375
1710899769.306301,4645,414.377685546875
1710899827.0064776,4650,416.8674011230469
1710899848.2695024,4651,402.73052978515625
1710899892.0936136,4655,411.9068603515625
1710899948.488925,4659,416.22467041015625
1710899953.828309,4660,418.7723083496094
1710899966.5068336,4661,425.88482666015625
1710899994.8074145,4663,416.1172180175781
1710900040.570243,4668,402.1332092285156
1710900056.4735632,4669,408.3964538574219
1710900067.7546167,4670,412.6621398925781
1710900321.2650766,4679,414.41339111328125
1710900456.23775,4687,406.776611328125
1710900511.008442,4691,409.6935119628906
1710900567.0390213,4693,409.9749450683594
1710900625.3886206,4699,414.8662109375
1710900733.6866362,4707,419.819091796875
1710900749.7521267,4708,410.259765625
1710900820.0657096,4714,414.7032775878906
1710900874.281835,4717,420.3471374511719
1710900966.3817587,4725,423.1236877441406
1710901124.4621198,4731,408.3290100097656
1710901185.510327,4734,414.5979309082031
1710901193.174227,4735,407.0261535644531
1710901248.1976116,4738,416.8391418457031
1710901325.9610903,4741,420.6895751953125
1710901356.170011,4744,410.9364318847656
1710901507.969526,4756,415.8656921386719
1710901569.0713882,4760,418.70025634765625
1710901663.0790422,4767,416.55450439453125
1710902090.3232822,4773,410.5733947753906
1710902109.8068185,4776,412.1408996582031
1710902118.310737,4777,415.91497802734375
1710902136.1314752,4778,414.17791748046875
1710902155.4716847,4781,414.3420715332031
1710902176.4202948,4782,416.9778747558594
1710902245.4347167,4789,394.3363952636719
1710902266.1113582,4791,411.05810546875
1710902292.7146735,4793,403.8726501464844
1710902367.3764234,4799,417.2812194824219
1710902437.139372,4805,411.5189514160156
1710902488.637035,4808,411.51953125
1710902531.3611014,4811,417.15582275390625
1710902551.5733426,4813,401.165283203125
1710902582.8921638,4815,411.8853454589844
1710902938.7848575,4831,425.97528076171875
1710902998.328003,4833,401.600341796875
1710903031.7932043,4835,420.2489929199219
1710903044.6288729,4836,415.2564697265625
1710903052.6790776,4837,404.2964172363281
1710903136.11752,4844,422.1988830566406
1710903143.7465246,4845,403.8991394042969
1710903405.0388854,4863,403.112060546875
1710903483.6244571,4866,407.2627868652344
1710903813.7415342,4883,406.1671142578125
1710903970.4871933,4896,405.61578369140625
1710904161.255802,4909,415.91485595703125
1710904198.775904,4911,420.8824768066406
1710904265.225909,4915,418.7126770019531
1710904575.37587,4926,420.0255432128906
1710904602.9850037,4928,406.9205322265625
1710904634.0608222,4930,418.08880615234375
1710904681.2974787,4934,417.417236328125
1710904759.2674372,4941,410.38763427734375
1710904815.2082016,4945,408.3365173339844
1710904892.9489362,4950,412.1300964355469
1710905489.2199283,4979,419.4644470214844
1710905506.8135822,4981,421.2927551269531
1710905637.63344,4991,448.12200927734375
1710905645.4100065,4992,409.10089111328125
1710905972.670432,5015,419.3238830566406
1710906120.3838975,5022,426.0436706542969
1710906138.4226491,5024,404.5028076171875
1710906175.778477,5026,412.5213928222656
1710906383.3436465,5048,425.1026611328125
1710906508.938328,5060,402.9180603027344
1710906535.1726704,5062,416.7374572753906
1710906559.8027236,5064,410.61114501953125
1710906590.272695,5067,419.1011962890625
1710906837.7070372,5077,411.13531494140625
1710906854.3084035,5080,413.60015869140625
1710906871.42388,5081,423.8674621582031
1710906987.3406296,5087,417.16998291015625
1710907031.9444623,5089,415.42205810546875
1710907050.522531,5091,413.87957763671875
1710907124.5624685,5096,415.75732421875
1710907145.2779636,5098,417.5321960449219
1710907192.0669703,5102,420.41650390625
1710907202.8527632,5104,401.0677185058594
1710907469.2061663,5123,414.62335205078125
1710907773.0913532,5133,422.6485290527344
1710907837.6841433,5137,418.3179626464844
1710907908.3801186,5141,418.7786560058594
1710908021.0566156,5148,415.70611572265625
1710908081.2005792,5152,408.4537048339844
1710908084.1891944,5153,426.715576171875
1710908121.2806163,5155,414.0766296386719
1710908146.908625,5156,408.01617431640625
1710908325.4931958,5168,430.0384521484375
1710908631.0910702,5177,410.5325927734375
1710908754.9888196,5188,419.2315368652344
1710908884.364083,5198,410.2140808105469
1710908892.4574485,5199,413.5228271484375
1710908907.646286,5201,408.48785400390625
1710908964.7913861,5206,420.08056640625
1710908989.438189,5208,413.8642272949219
1710909041.7617865,5213,405.69696044921875
1710909115.8042603,5219,425.7960510253906
1710909206.2929943,5226,419.239013671875
1710909354.2435346,5230,416.2896423339844
1710909461.9134834,5239,411.568359375
1710909667.0146146,5254,411.0735778808594
1710909676.5730538,5255,421.83734130859375
1710909720.6694574,5259,403.617431640625
1710909768.4432123,5263,407.9528503417969
1710909807.4098368,5266,421.6539306640625
1710909961.6963587,5278,410.50653076171875
1710910172.4620934,5287,409.2450256347656
1710910209.036381,5292,416.6661071777344
1710910244.573738,5294,419.5694274902344
1710910266.2028244,5296,419.6800231933594
1710910299.6557584,5298,460.5009460449219
1710910402.3653646,5305,414.2960510253906
1710910607.242382,5319,399.2181091308594
1710910609.5777438,5320,419.69085693359375
1710910648.3399713,5323,426.1509094238281
1710910658.9784684,5325,406.0284118652344
1710910851.1367154,5329,414.69989013671875
1710910866.1303923,5330,417.27044677734375
1710910934.8140845,5335,417.02642822265625
1710910951.0004215,5337,402.7179870605469
1710910986.0256886,5339,409.512939453125
1710911049.5058749,5344,419.62640380859375
1710911299.733283,5363,414.5176086425781
1710911415.3351293,5369,401.9132995605469
1710911452.0115683,5371,406.0075988769531
1710911574.0376074,5374,416.8074951171875
1710911639.2901862,5383,469.2338562011719
1710911743.8634477,5394,412.33203125
1710911761.5791912,5396,406.79376220703125
1710911880.4867756,5403,419.8282775878906
1710911889.6816926,5404,408.5500793457031
1710911923.0370715,5408,423.37908935546875
1710912060.1454833,5418,410.6520080566406
1710912079.9842675,5420,413.08172607421875
1710912122.061116,5425,413.2367248535156
1710912162.8066816,5429,420.42193603515625
1710912365.6147,5436,413.7830505371094
1710912516.0485668,5446,417.50433349609375
1710912527.4037554,5448,407.5259094238281
1710912545.857394,5449,410.11260986328125
1710912596.3970664,5453,418.1068420410156
1710912616.3688138,5455,400.1168518066406
1710912631.1057281,5457,419.46484375
1710912650.8049076,5458,413.9413146972656
1710912681.566663,5460,414.2601013183594
1710912765.278781,5467,430.0447082519531
1710912785.5329437,5471,404.5036926269531
1710913171.017058,5497,418.00494384765625
1710913195.288527,5499,414.76190185546875
1710913296.5617197,5505,423.85662841796875
1710913304.7007372,5507,419.1349182128906
